year,month,day,time,site,ipa,station,depth_ft,species,tax_group,org_type,length_mm,hatchery_wild,fish_notes,transect_notes
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,85,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,100,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,98,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,82,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Chinook,Salmon,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,84,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,115,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,84,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,100,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,90,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,85,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,85,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,90,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,85,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,84,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,87,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,114,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,93,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,94,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,91,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,89,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,100,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,82,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,110,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,94,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Shiner Perch,Perch,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,English sole,Flatfish,Fish,149,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Tom Cod,Gadidae,Fish,67,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Tom Cod,Gadidae,Fish,62,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Tom Cod,Gadidae,Fish,78,NA,NA,NA
2022,6,20,1899-12-30T16:00:00Z,HO,Natural,0,5,Water Jelly,Jellyfish,Pelagic invertebrate,NA,NA,NA,NA
2022,6,20,1899-12-30T16:32:00Z,HO,Armored,2,25,Pink,Salmon,Fish,65,NA,NA,NA
2022,6,20,1899-12-30T16:32:00Z,HO,Armored,2,25,Chinook,Salmon,Fish,83,NA,NA,NA
2022,6,20,1899-12-30T16:32:00Z,HO,Armored,2,25,Chinook,Salmon,Fish,84,NA,NA,NA
2022,6,20,1899-12-30T16:32:00Z,HO,Armored,2,25,Chinook,Salmon,Fish,85,NA,NA,NA
2022,6,20,1899-12-30T16:32:00Z,HO,Armored,2,25,Chinook,Salmon,Fish,93,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Chinook,Salmon,Fish,87,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Chinook,Salmon,Fish,80,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Chinook,Salmon,Fish,111,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,112,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,113,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,132,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,105,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,125,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,115,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,134,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,117,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,112,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,125,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,125,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,132,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,124,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,122,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,128,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,115,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,125,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,128,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,111,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,111,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Sand Lance,Forage Fish,Fish,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Water Jelly,Jellyfish,Pelagic invertebrate,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Water Jelly,Jellyfish,Pelagic invertebrate,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Water Jelly,Jellyfish,Pelagic invertebrate,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Water Jelly,Jellyfish,Pelagic invertebrate,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Water Jelly,Jellyfish,Pelagic invertebrate,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Water Jelly,Jellyfish,Pelagic invertebrate,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Water Jelly,Jellyfish,Pelagic invertebrate,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Water Jelly,Jellyfish,Pelagic invertebrate,NA,NA,NA,NA
2022,6,20,1899-12-30T16:43:00Z,HO,Armored,1,9,Water Jelly,Jellyfish,Pelagic invertebrate,NA,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,81,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,89,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,72,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,89,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,82,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,90,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,79,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,86,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,105,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,110,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,78,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Chinook,Salmon,Fish,97,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Shiner Perch,Perch,Fish,100,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Shiner Perch,Perch,Fish,80,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Shiner Perch,Perch,Fish,82,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Shiner Perch,Perch,Fish,85,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Shiner Perch,Perch,Fish,81,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Shiner Perch,Perch,Fish,81,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Stickleback,Stichaeid,Fish,75,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Stickleback,Stichaeid,Fish,77,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,Stickleback,Stichaeid,Fish,77,NA,NA,NA
2022,6,20,1899-12-30T16:56:00Z,HO,Armored,0,4,UnID Gadid,Gadidae,Fish,75,NA,NA,NA
2022,6,20,1899-12-30T17:24:00Z,HO,Restored,2,46,NA,NA,NA,NA,NA,NA,NA
2022,6,20,1899-12-30T17:31:00Z,HO,Restored,1,4,Chinook,Salmon,Fish,118,NA,NA,NA
2022,6,20,1899-12-30T17:31:00Z,HO,Restored,1,4,Dungeness Crab,Decapod,Benthic Invertebrate,60,NA,NA,NA
2022,6,20,1899-12-30T17:31:00Z,HO,Restored,1,4,Dungeness Crab,Decapod,Benthic Invertebrate,55,NA,NA,NA
2022,6,20,1899-12-30T17:31:00Z,HO,Restored,1,4,English sole,Flatfish,Fish,113,NA,NA,NA
2022,6,20,1899-12-30T17:31:00Z,HO,Restored,1,4,English sole,Flatfish,Fish,150,NA,NA,NA
2022,6,20,1899-12-30T17:31:00Z,HO,Restored,1,4,Water Jelly,Jellyfish,Pelagic invertebrate,NA,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Starry Flounder,Flatfish,Fish,160,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,English sole,Flatfish,Fish,151,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,English sole,Flatfish,Fish,129,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,English sole,Flatfish,Fish,114,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,English sole,Flatfish,Fish,112,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,English sole,Flatfish,Fish,124,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,English sole,Flatfish,Fish,129,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,English sole,Flatfish,Fish,132,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,English sole,Flatfish,Fish,129,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,English sole,Flatfish,Fish,115,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,155,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,150,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,155,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,160,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,90,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,62,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,90,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,75,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,85,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,50,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,80,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,92,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Dungeness Crab,Decapod,Benthic Invertebrate,75,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Rock Sole,Flatfish,Fish,240,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Rock Sole,Flatfish,Fish,175,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Rock Sole,Flatfish,Fish,176,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Rock Sole,Flatfish,Fish,250,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Rock Sole,Flatfish,Fish,153,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Rock Sole,Flatfish,Fish,263,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Rock Sole,Flatfish,Fish,295,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Rock Sole,Flatfish,Fish,207,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Rock Sole,Flatfish,Fish,168,NA,NA,NA
2022,6,20,1899-12-30T17:40:00Z,HO,Restored,0,2.4,Sand Sole,Flatfish,Fish,176,NA,NA,NA
2022,7,7,1899-12-30T12:50:00Z,FAM,Restored,2,34,NA,NA,NA,NA,NA,NA,NA
2022,7,7,1899-12-30T12:55:00Z,FAM,Restored,1,21,Surf Smelt,Forage Fish,Fish,97,NA,NA,NA
2022,7,7,1899-12-30T13:05:00Z,FAM,Restored,0,8,Striped Shrimp,Decapod,Benthic Invertebrate,10,NA,NA,NA
2022,7,7,1899-12-30T13:05:00Z,FAM,Restored,0,8,Shiner Perch,Perch,Fish,95,NA,NA,NA
2022,7,7,1899-12-30T13:05:00Z,FAM,Restored,0,8,Shiner Perch,Perch,Fish,93,NA,NA,NA
2022,7,7,1899-12-30T13:05:00Z,FAM,Restored,0,8,Shiner Perch,Perch,Fish,75,NA,NA,NA
2022,7,7,1899-12-30T13:05:00Z,FAM,Restored,0,8,Snake Prickleback,Stichaeid,Fish,101,NA,NA,NA
2022,7,7,1899-12-30T13:05:00Z,FAM,Restored,0,8,Snake Prickleback,Stichaeid,Fish,165,NA,NA,NA
2022,7,7,1899-12-30T13:05:00Z,FAM,Restored,0,8,Snake Prickleback,Stichaeid,Fish,170,NA,NA,NA
2022,7,7,1899-12-30T13:05:00Z,FAM,Restored,0,8,Red Rock Crab,Decapod,Benthic Invertebrate,110,NA,NA,NA
2022,7,7,1899-12-30T13:05:00Z,FAM,Restored,0,8,UnID Sculpin,Cottidae,Fish,45,NA,NA,NA
2022,7,7,1899-12-30T13:50:00Z,FAM,Natural,2,37,Pink,Salmon,Fish,71,NA,"these are marked as chum on the datasheet, but BF and EB determined that these fish were Pink after sampling",NA
2022,7,7,1899-12-30T13:59:00Z,FAM,Natural,1,21,Pink,Salmon,Fish,75,NA,"these are marked as chum on the datasheet, but BF and EB determined that these fish were Pink after sampling",NA
2022,7,7,1899-12-30T14:05:00Z,FAM,Natural,0,11,Pink,Salmon,Fish,73,NA,"these are marked as chum on the datasheet, but BF and EB determined that these fish were Pink after sampling",NA
2022,7,7,1899-12-30T14:05:00Z,FAM,Natural,0,11,Pink,Salmon,Fish,81,NA,"these are marked as chum on the datasheet, but BF and EB determined that these fish were Pink after sampling",NA
2022,7,7,1899-12-30T14:05:00Z,FAM,Natural,0,11,Pink,Salmon,Fish,76,NA,"these are marked as chum on the datasheet, but BF and EB determined that these fish were Pink after sampling",NA
2022,7,7,1899-12-30T14:25:00Z,FAM,Armored,2,27,NA,NA,NA,NA,NA,NA,NA
2022,7,7,1899-12-30T14:30:00Z,FAM,Armored,1,18,NA,NA,NA,NA,NA,NA,NA
2022,7,7,1899-12-30T14:37:00Z,FAM,Armored,0,9,Herring,Forage Fish,Fish,42,NA,NA,NA
2022,7,7,1899-12-30T14:37:00Z,FAM,Armored,0,9,Herring,Forage Fish,Fish,42,NA,NA,NA
2022,7,7,1899-12-30T14:37:00Z,FAM,Armored,0,9,Herring,Forage Fish,Fish,46,NA,NA,NA
